Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-11,114.74151321969667,114.74151321969667,112.54375259513657,113.89981842041016,17555900,0.0,0.0
2024-04-12,114.98467220454957,115.73284699879325,111.91716839137305,112.57182312011719,21556200,0.0,0.0
2024-04-15,113.24517062102173,113.80630527806375,111.71141873138694,111.92652130126953,15029500,0.0,0.0
2024-04-16,111.81428850512658,112.43153374932602,110.28053667636368,111.00065612792969,18082200,0.0,0.0
2024-04-17,110.86972253698073,111.6178901306125,109.53236502553962,110.94453430175781,14538600,0.0,0.0
2024-04-18,111.29058112852601,111.9639370467218,110.32731085365525,110.8416748046875,13821400,0.0,0.0
2024-04-19,111.44019961256721,113.09552667831835,111.24379822456709,112.1135482788086,21572400,0.0,0.0
2024-04-22,111.5337365688141,113.69408081298488,110.75750645043175,112.74951171875,16340700,0.0,0.0
2024-04-23,112.22578620649833,113.21711170141626,111.71141516566921,113.18905639648438,13929800,0.0,0.0
2024-04-24,112.50635251439158,113.40415793975558,111.65530355178585,113.207763671875,12101200,0.0,0.0
2024-04-25,113.18906005174505,113.87177007933587,111.66466230852318,113.4696273803711,16041000,0.0,0.0
2024-04-26,111.29057942457833,111.38409949286833,108.69068299644749,110.31795501708984,27289500,0.0,0.0
2024-04-29,110.13090535921924,112.27254827298813,110.13090535921924,111.88910675048828,17309900,0.0,0.0
2024-04-30,111.39344861535415,112.41282944344215,110.33665833461288,110.60786437988281,21083300,0.0,0.0
2024-05-01,110.61721100670684,110.79490411094878,108.16695267304512,108.51297760009766,27777700,0.0,0.0
2024-05-02,108.7280817670151,109.66329662826729,108.39140384615446,108.7093734741211,25513600,0.0,0.0
2024-05-03,108.48491668701172,108.55038143753862,106.736062444189,108.48491668701172,28023300,0.0,0.0
2024-05-06,109.11152142708288,110.67332860848187,108.85901654178647,109.18634033203125,31401300,0.0,0.0
2024-05-07,109.68201008160915,109.96257742548623,108.41947130441021,108.6439208984375,30122000,0.0,0.0
2024-05-08,108.21371677789388,109.37338127272452,107.93315658493609,108.62521362304688,18957200,0.0,0.0
2024-05-09,108.67196685150911,110.85101924736342,108.66261983994201,110.76685333251953,17564000,0.0,0.0
2024-05-10,110.86038140234524,110.97260976536755,109.9625759035383,110.31795501708984,13648100,0.0,0.0
2024-05-13,110.74814126672891,111.32797704468818,109.53236623794879,110.27118682861328,15060600,0.0,0.0
2024-05-14,110.11091108295324,111.00657876577681,109.81864193882559,110.94058227539062,15079100,0.95,0.0
2024-05-15,110.88401788782767,112.04367155287824,109.44151800574726,111.79854583740234,18244300,0.0,0.0
2024-05-16,111.76083212086341,112.47737059313218,110.81802099164379,111.129150390625,15745200,0.0,0.0
2024-05-17,111.53455679678478,112.9770566391038,111.21399728011507,112.79792022705078,15104500,0.0,0.0
2024-05-20,112.88276930108839,113.03361532751165,111.77025198304173,111.88338470458984,11551300,0.0,0.0
2024-05-21,111.62883952745388,112.61878690073947,111.04429403579138,111.11029052734375,14495000,0.0,0.0
2024-05-22,110.74258583844231,110.74258583844231,108.3855581970833,108.87582397460938,17879300,0.0,0.0
2024-05-23,108.98897323624445,110.78974608017636,106.87707816318114,107.01850128173828,15979800,0.0,0.0
2024-05-24,108.27242191587384,108.49870175605712,106.57536627296577,106.93363189697266,12212900,0.0,0.0
2024-05-28,107.02791204953033,108.52698542692012,106.60364993516069,108.2912826538086,13978300,0.0,0.0
2024-05-29,107.98015373998733,107.99901399004243,106.35851750298369,107.13162231445312,13902000,0.0,0.0
2024-05-30,106.79221365308543,107.60303180126509,106.49994450423395,107.47103881835938,14683700,0.0,0.0
2024-05-31,107.59361252471561,110.77088154085848,107.47104246993993,110.55403900146484,29037400,0.0,0.0
2024-06-03,109.64893810836958,109.70550447480358,107.25419695726305,107.90473175048828,19589300,0.0,0.0
2024-06-04,106.53765374073275,106.62250328660997,104.57660493668855,106.22652435302734,19412200,0.0,0.0
2024-06-05,106.43393764952584,106.71678383854253,105.10457782453312,106.65078735351562,14863500,0.0,0.0
2024-06-06,106.30195584483778,107.51818307643147,105.69855729176345,107.45218658447266,13154100,0.0,0.0
2024-06-07,107.28248062683475,108.32900156907658,106.22652955911848,106.30195617675781,13289200,0.0,0.0
